File,Club,Pitch,Code,Latitude,Longitude,Province,Country,Division,County,Directions,Twitter,Elevation,annual_rainfall,rain_days,crest_url
Ireland,St Joseph's Hurling,Our Lady of Lourdes Park,Hurling,53.835179,-7.439169,Ulster,Ireland,Cavan,Cavan,"https://maps.google.com/?daddr=53.835179,-7.439169",,75,1015.181319,291,https://www.oneills.com/media/catalog/category/Sylane-Hurling-_-Camogie-ClubIconBanner2023.png
USA,St Joseph's HurlingClub,Peterson Middle School,Hurling,37.3494604,-122.0073753,Southwest Division,United States,California,Southwest Division,"https://maps.google.com/?daddr=37.3494604,-122.0073753",,36,529.8030303,74,https://www.oneills.com/media/catalog/category/pittsburghhurlingclubpucas-83.png
Ireland,St Josephs GAA,Tony Byrne Park,,52.989329,-7.090436,Leinster,Ireland,Laois,Laois,"https://maps.google.com/?daddr=52.989329,-7.090436",https://twitter.com/Stjosephsgaa,90,878.9,253,https://www.oneills.com/media/catalog/category/St.-Josephs-GAA-Wexford-Banner-Icon.png
Great Britain,"St Josephs, London",Perivale Park Sports Ground,,51.5310404,-0.3435507,London,England,London,London,"https://maps.google.com/?daddr=51.5310404,-0.3435507",,17,876.3008242,227,
Great Britain,St Jude's GAA,Test Park,,50.930347,-1.46929864,Gloucestershire,England,Southampton,Gloucestershire,"https://maps.google.com/?daddr=50.930347,-1.4692986",https://twitter.com/StJudesGAA,9,992.9203297,245,
Great Britain,St Kiernans,Hendon Rugby Club,,51.5999537,-0.2282592,London,England,London,London,"https://maps.google.com/?daddr=51.5999537,-0.2282592",,66,838.8983516,234,https://www.oneills.com/media/catalog/category/stkiernansgfc.png
Great Britain,St Lawrences,Chorlton Irish Club,,53.43933,-2.276462,Lancashire,England,Manchester,Lancashire,"https://maps.google.com/?daddr=53.43933,-2.276462",,31,1205.903846,278,
Ireland,"St Lazerians GAA, Abbeyleix",Fr. Breen Park,,52.912785,-7.352875,Leinster,Ireland,Laois,Laois,"https://maps.google.com/?daddr=52.912785,-7.352875",,100,875.4,257,https://www.oneills.com/media/catalog/category/St-Lazarians-Abbeyleix.png
Ireland,St Michael's-Foilmore,,,51.829137,-10.268529,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=51.829137,-10.268529",,12,1985.6,289,
Great Britain,St Nicks GAC Bristol,St Mary's Old Boys RFC,,51.53902,-2.528747,Gloucestershire,England,Bristol,Gloucestershire,"https://maps.google.com/?daddr=51.53902,-2.528747",https://twitter.com/gaanicks,58,1097.807692,249,https://www.oneills.com/media/catalog/category/Castlewellan-GAC.png
Great Britain,St Patricks,Hoole Park,,53.19755,-2.87263,Lancashire,England,Chester,Lancashire,"https://maps.google.com/?daddr=53.19755,-2.87263",,22,1133.605769,267,https://www.oneills.com/media/catalog/category/St.-Patricks-GAA-TipperaryIconBanner2024.png
Ireland,St Patricks East Kerry,,,52.0698183,-9.5673795,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=52.0698183,-9.5673795",https://twitter.com/patseastkerry,32,1436.8,273,https://www.oneills.com/media/catalog/category/St.-Patricks-Loup-Banner.png
Great Britain,St Peters,Platt Lane,,53.448207,-2.228694,Lancashire,England,Manchester,Lancashire,"https://maps.google.com/?daddr=53.448207,-2.228694",,39,1205.903846,278,https://www.oneills.com/media/catalog/category/StPetersLGFARockchapel-Banner.png
Ireland,St Rynaghs Football,Cloghan,,53.222159,-7.883934,Leinster,Ireland,Offaly,Offaly,"https://maps.google.com/?daddr=53.222159,-7.883934",https://twitter.com/strynaghsfoot,56,922.1,261,https://www.oneills.com/media/catalog/category/StRynaghsCamogie-Banner_1.png
Ireland,St Rynaghs Hurling,St. Rynagh's Park,Hurling,53.188666,-7.97513,Leinster,Ireland,Offaly,Offaly,"https://maps.google.com/?daddr=53.188666,-7.97513",https://twitter.com/strynaghs,57,936.5,260,https://www.oneills.com/media/catalog/category/Carlow-Town-Hurling-Club-Banner-Crest.png
Great Britain,St Vincent's GAA Luton,Farley Hill,,51.8688889,-0.4253276,London,England,London,Hertfordshire,"https://maps.google.com/?daddr=51.8688889,-0.4253276",,167,876.7019231,233,
Great Britain,St Vincent's GAA Sheffield,Norton Sports Park,,53.3445582,-1.46204866,Yorkshire,England,Sheffield,Yorkshire,"https://maps.google.com/?daddr=53.34455,-1.4620486",https://twitter.com/sheffieldgaa,184,908.0879121,250,https://www.oneills.com/media/catalog/category/ST-VINCENTS-GAA-SHEFFIELD.png
Ireland,"St. Abban's GAA, Adamstown",,,52.390671,-6.720832,Leinster,Ireland,Wexford,Wexford,"https://maps.google.com/?daddr=52.390671,-6.720832",https://twitter.com/adamstowngaa,68,1141,235,https://www.oneills.com/media/catalog/category/MLR-BANNER-CREST.png
Ireland,"St. Agnes' GAA, Andersontown",PÃ¡irc Naomh Ãšna,,54.568222,-5.985396,Ulster,United Kingdom,Antrim,Antrim,"https://maps.google.com/?daddr=54.568222,-5.985396",https://twitter.com/naomh_una_clg,17,977.478022,278,https://www.oneills.com/media/catalog/category/the-rock-gaa-crest.png
Ireland,"St. Aidan's GAA, Ballyforan",PÃ¡irc Naomh Aodain,,53.47044482,-8.2738261,Connacht,Ireland,Roscommon,Roscommon,"https://maps.google.com/?daddr=53.47044482,-8.2738261",https://twitter.com/aidansgaa,49,972.5,267,https://www.oneills.com/media/catalog/category/Donoughmore-LGFA-Crest.png
Ireland,"St. Aidan's GAA, Derrylin",,,54.1916067,-7.5684442,Ulster,United Kingdom,Fermanagh,Fermanagh,"https://maps.google.com/?daddr=54.1916067,-7.5684442",https://twitter.com/naomhaodhan,67,1012.574176,283,https://www.oneills.com/media/catalog/category/JM-BANNER-CREST.png
Ireland,"St. Aidan's GAA, Ferns",,,52.592817,-6.512791,Leinster,Ireland,Wexford,Wexford,"https://maps.google.com/?daddr=52.592817,-6.512791",https://twitter.com/fernsgaa,76,1065.1,252,https://www.oneills.com/media/catalog/category/GS-BANNER-CREST.png
Ireland,"St. Aidan's GAA, Magilligan",St. Aidan's Park,,55.151434,-6.913931,Ulster,United Kingdom,Derry,Derry,"https://maps.google.com/?daddr=55.151434,-6.913931",https://twitter.com/magilligangac,4,1050.377747,292,https://www.oneills.com/media/catalog/category/al-ain-gaa-crest.png
Ireland,"St. Aidans GAA, Templeport",St. Aidan's Park,,54.121966,-7.674415,Ulster,Ireland,Cavan,Cavan,"https://maps.google.com/?daddr=54.121966,-7.674415",https://twitter.com/templeportgfc,66,1153.660714,295,https://www.oneills.com/media/catalog/category/albany-rebels-crest.png
Ireland,St. Andrew's,McGrath Park,,52.708891,-6.948602,Leinster,Ireland,Carlow,Carlow,"https://maps.google.com/?daddr=52.708891,-6.948602",https://twitter.com/standrewsgaa,52,924.9,252,https://www.oneills.com/media/catalog/category/St.-Brendan_s-Board-Crest-Whi.png
Ireland,"St. Anne's GAA, Rathangan",,,52.234507,-6.615048,Leinster,Ireland,Wexford,Wexford,"https://maps.google.com/?daddr=52.234507,-6.615048",https://twitter.com/StAnnes_GAA,14,1222.3,252,https://www.oneills.com/media/catalog/category/SBB-BANNER-CREST.png
Ireland,"St. Anne's GAA, Rathnure",Nicky Rackard Park,,52.49732,-6.766104,Leinster,Ireland,Wexford,Wexford,"https://maps.google.com/?daddr=52.49732,-6.766104",https://twitter.com/rathnuregaa,115,1143.3,239,https://www.oneills.com/media/catalog/category/kilkerrin-clonberne-gaa-crest.png
Ireland,St. Annes GAA,,,53.270113,-6.35494,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.270113,-6.35494",https://twitter.com/stannesgaa,104,1097.4,250,https://www.oneills.com/media/catalog/category/St.-Martins-GAA-WexfordIconBanner2024.png
Great Britain,St. Barnabas,"Trinity School, Nottingham",,52.9688322,-1.2098164,Warwickshire,England,Nottingham,Warwickshire,"https://maps.google.com/?daddr=52.9688322,-1.2098164",,62,841.6057692,253,https://www.oneills.com/media/catalog/category/St....y_s-Rosslare-Camogie-ClubconBannerTemplate2021.png
Ireland,St. Barry's GAA,PÃ¡irc Naomh BearraÃ­,,53.742527,-7.9256454,Connacht,Ireland,Roscommon,Roscommon,"https://maps.google.com/?daddr=53.742527,-7.9256454",https://twitter.com/st_barrys,43,993.4,276,https://www.oneills.com/media/catalog/category/St.-Marys-Rosslare-GAA-Club_1.png
Ireland,"St. Breckan's, Lisdoonvarna",,,53.026547,-9.292074,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=53.026547,-9.292074",https://twitter.com/stbreckansgaa,95,1499.4,280,https://www.oneills.com/media/catalog/category/St.-Molaise-Irvinestown.png
Ireland,"St. Brendan's GAA, Annaghdown",Cregg,,53.3886,-8.9592,Connacht,Ireland,Galway,Galway,"https://maps.google.com/?daddr=53.3886,-8.9592",,18,1202.3,268,https://www.oneills.com/media/catalog/category/St.-Thomas_-GAA-GalwayIconBanner2024.png
Ireland,"St. Brendan's Hurling, Ardfert",,Hurling,52.33123,-9.77817,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=52.33123,-9.77817",https://twitter.com/ardfertgaakerry,10,1396.4,280,https://www.oneills.com/media/catalog/category/PRINT-CREST.png
Australasia,St. Brendans,"St. Mary's Park, Adelaide",,-35.0076443,138.579166,South Australia,Australia,Adelaide,Adelaide,"https://maps.google.com/?daddr=-35.0076443,138.579166",,59,669.5343407,146,https://www.oneills.com/media/catalog/category/St.Nicholas-Juvenile-GAA.png
Ireland,St. Brendans GAA,Longmeadows,,53.345737,-6.325107,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.345737,-6.325107",https://twitter.com/stbrendansdub7,10,833.8,251,https://www.oneills.com/media/catalog/category/StSavioursGAA-BannerSt.png
Ireland,St. Brides GAA,,,53.967123,-6.477932,Leinster,Ireland,Louth,Louth,"https://maps.google.com/?daddr=53.967123,-6.477932",https://twitter.com/stbridesgfc,32,869.5,248,https://www.oneills.com/media/catalog/category/SPL-BANNER-CREST.png
Ireland,"St. Bridget's GAA, Dowdallshill",,,54.024022,-6.396879,Leinster,Ireland,Louth,Louth,"https://maps.google.com/?daddr=54.024022,-6.396879",https://twitter.com/dowdallshillgaa,13,884.6,254,https://www.oneills.com/media/catalog/category/Dowdallshill-GFC-ICON.png
Ireland,"St. Brigid's GAA, Ballinacree",,,53.76196,-7.235007,Leinster,Ireland,Meath,Meath,"https://maps.google.com/?daddr=53.76196,-7.235007",https://twitter.com/stbrigids_gfc,80,942.9,267,https://www.oneills.com/media/catalog/category/new-print-crest.png
Ireland,"St. Brigid's GAA, Blackwater",,,52.443355,-6.353621,Leinster,Ireland,Wexford,Wexford,"https://maps.google.com/?daddr=52.443355,-6.353621",https://twitter.com/blackwatergaa,54,1027.8,242,https://www.oneills.com/media/catalog/category/Civil-Service-GAA-Crest.png
Ireland,"St. Brigid's GAA, Cloughmills",Fr. Leonard Park,,55.011488,-6.328958,Ulster,United Kingdom,Antrim,Antrim,"https://maps.google.com/?daddr=55.011488,-6.328958",https://twitter.com/stbrigidscmills,111,1069.630495,295,https://www.oneills.com/media/catalog/category/EIREOGCC-BANNER-CREST.png
Ireland,"St. Brigid's GAA, Killashee",Killashee,Football,53.690047,-7.884277,Leinster,Ireland,Longford,Longford,"https://maps.google.com/?daddr=53.690047,-7.884277",https://twitter.com/killasheegaa,46,966.6,268,https://www.oneills.com/media/catalog/category/Tyrrellspass-GAA-Crest.png
Ireland,"St. Brigid's GAA, Kiltoom",Kiltoom,,53.485433,-8.026574,Connacht,Ireland,Roscommon,Roscommon,"https://maps.google.com/?daddr=53.485433,-8.026574",https://twitter.com/stbrigidsros,56,962.1,262,https://www.oneills.com/media/catalog/category/Fenagh-St.-Caillins-ICON.png
Ireland,"St. Brigid's GAC, Belfast",Musgrave Park,,54.571242,-5.975754,Ulster,United Kingdom,Antrim,Antrim,"https://maps.google.com/?daddr=54.571242,-5.975754",https://twitter.com/naomhbridclg,12,977.478022,278,https://www.oneills.com/media/catalog/category/st-marys-gac-maguiresbridge-crest.png
Ireland,St. Brigids GAA,,,53.37672,-6.35321,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.37672,-6.35321",https://twitter.com/StBrigidsGAA,56,817.4,238,https://www.oneills.com/media/catalog/category/StBrigidsGAC-Banner.png
Ireland,St. Brigids GAA,,,53.416809,-7.302724,Leinster,Ireland,Westmeath,Westmeath,"https://maps.google.com/?daddr=53.416809,-7.302724",,85,935.5,261,https://www.oneills.com/media/catalog/category/StBrigidsGAC-Banner.png
Ireland,"St. Bronagh's GAA, Rostrevor",Canon Pettit Park,,54.105386,-6.203355,Ulster,United Kingdom,Down,Down,"https://maps.google.com/?daddr=54.105386,-6.203355",https://twitter.com/rostrevorgaa,13,1155.666209,279,https://www.oneills.com/media/catalog/category/Lyre-GAA-Crest.png
Ireland,"St. Cailins GAA, Fenagh",,,52.716439,-6.8469,Leinster,Ireland,Carlow,Carlow,"https://maps.google.com/?daddr=52.716439,-6.8469",,95,924.9,252,https://www.oneills.com/media/catalog/category/Banner-Icon-Fenagh-GFC.png
Ireland,"St. Canice's GAA, Dungiven",O'Cahan Park,,54.926148,-6.918967,Ulster,United Kingdom,Derry,Derry,"https://maps.google.com/?daddr=54.926148,-6.918967",https://twitter.com/stcanicesgac,92,1126.887363,291,https://www.oneills.com/media/catalog/category/M-BANNER-CREST.png
Ireland,St. Catherine's,,,52.058854,-8.099411,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.058854,-8.099411",https://twitter.com/stcatherinesgaa,90,1240.3,243,https://www.oneills.com/media/catalog/category/ATHY-BANNER-CREST.png
Ireland,"St. Colm's GAA, Ballinascreen",Dean McGlinchey Park,,54.782805,-6.805583,Ulster,United Kingdom,Derry,Derry,"https://maps.google.com/?daddr=54.782805,-6.805583",https://twitter.com/screengaa,92,966.146978,287,https://www.oneills.com/media/catalog/category/Fordham-Rams-Crest.png
Ireland,"St. Colman's GAA, Drumaness",St. Colman's Park,,54.364927,-5.848621,Ulster,United Kingdom,Down,Down,"https://maps.google.com/?daddr=54.364927,-5.848621",https://twitter.com/drumanessgaa,55,988.5082418,274,https://www.oneills.com/media/catalog/category/Drumaness-Banner.png
Ireland,St. Colmcille's,PÃ¡irc Ui RÃ­,,53.696083,-6.279859,Leinster,Ireland,Meath,Meath,"https://maps.google.com/?daddr=53.696083,-6.279859",https://twitter.com/StColmcillesGAA,20,815.9,255,https://www.oneills.com/media/catalog/category/print-crest.png
Great Britain,St. Colmcille's,Pontcanna Fields,,51.4875338,-3.1951108,Cardiff,Wales,Cardiff,Wales,"https://maps.google.com/?daddr=51.4875338,-3.1951108",https://twitter.com/StColmcillesCar,14,1386.699176,273,https://www.oneills.com/media/catalog/category/print-crest.png
Ireland,"St. Colmcille's GAA, Carrickmore",PÃ¡irc Naomh Colm Cille,,54.592369,-7.067623,Ulster,United Kingdom,Tyrone,Tyrone,"https://maps.google.com/?daddr=54.592369,-7.067623",https://twitter.com/carmengaa32,111,1077.151099,294,https://www.oneills.com/media/catalog/category/Ardmore-Grange-Crest.png
Ireland,"St. Colmcille's GAA, Grange",PÃ¡irc na GrÃ¡insÃ­,,54.392046,-6.663018,Ulster,United Kingdom,Armagh,Armagh,"https://maps.google.com/?daddr=54.392046,-6.663018",https://twitter.com/grangegfc,28,871.7884615,277,https://www.oneills.com/media/catalog/category/grangegfc.png
Great Britain,"St. Colmcille's, St. Albans",St Albans Irish Association,,51.7285829,-0.3090099,Hertfordshire,England,St. Albans,Hertfordshire,"https://maps.google.com/?daddr=51.7285829,-0.3090099",,77,877.6043956,228,https://www.oneills.com/media/catalog/category/WG-BANNER-CREST.png
Ireland,"St. Colmcilles, Balheary",,,53.467031,-6.221458,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.467031,-6.221458",https://twitter.com/stcolmcillesgaa,9,833.3,241,https://www.oneills.com/media/catalog/category/CH-BANNER-CREST.png
Ireland,St. Colum's,,,51.742912,-9.412676,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.742912,-9.412676",https://twitter.com/columsgaa,14,1950.7,270,https://www.oneills.com/media/catalog/category/Ardnamurchan_Camanachd_Shinty_crest.png
Ireland,"St. Columba's GAA, Mullinalaghta ",The Laurels,Football,53.82248,-7.528401,Leinster,Ireland,Longford,Longford,"https://maps.google.com/?daddr=53.82248,-7.528401",https://twitter.com/thelaurelsm,75,1016.4,274,https://www.oneills.com/media/catalog/category/Moguegeen-Gaels-Crest.png
Ireland,"St. Columba's GAA, Urney",Cutt Park,,54.794333,-7.53218,Ulster,United Kingdom,Tyrone,Tyrone,"https://maps.google.com/?daddr=54.794333,-7.53218",https://twitter.com/urneygaa,19,1062.510989,296,https://www.oneills.com/media/catalog/category/Dungourney-GAA-Icon-png.png
Ireland,"St. Comgall's GAA, Antrim",Dunsilly,,54.721602,-6.219077,Ulster,United Kingdom,Antrim,Antrim,"https://maps.google.com/?daddr=54.721602,-6.219077",https://twitter.com/comgallsgaa,21,1001.042582,283,https://www.oneills.com/media/catalog/category/STMOCH-BANNER-CREST.png
Ireland,St. Croans GAA,,,53.721699,-8.381456,Connacht,Ireland,Roscommon,Roscommon,"https://maps.google.com/?daddr=53.721699,-8.381456",https://twitter.com/croans,78,1062.2,269,https://www.oneills.com/media/catalog/category/OC-BANNER-CREST.png
Ireland,"St. Davog's, Aghyaran",Michael Dolan Park,,54.677623,-7.704023,Ulster,United Kingdom,Tyrone,Tyrone,"https://maps.google.com/?daddr=54.677623,-7.704023",https://twitter.com/AghyaranGAA,73,1144.836538,299,https://www.oneills.com/media/catalog/category/AGHYARAN.png
Great Britain,St. Declan's Hurling,Cassiobury Park,Hurling,51.6581395,-0.41587107,Hertfordshire,England,Watford,Hertfordshire,"https://maps.google.com/?daddr=51.658139,-0.41587107",,72,969.7568681,234,https://www.oneills.com/media/catalog/category/timahoe-gaa-crest.png
Ireland,"St. Dominics GAA, Knockcroghery",,,53.572243,-8.076381,Connacht,Ireland,Roscommon,Roscommon,"https://maps.google.com/?daddr=53.572243,-8.076381",https://twitter.com/stdominicsclub,59,959.4,263,https://www.oneills.com/media/catalog/category/All-Britain-Competition-Crest.png
Ireland,"St. Dympna's GAA, Dromore",Gardrum Park,,54.51581,-7.45148,Ulster,United Kingdom,Tyrone,Tyrone,"https://maps.google.com/?daddr=54.51581,-7.45148",https://twitter.com/dromoregfc,102,1084.270604,291,https://www.oneills.com/media/catalog/category/western-shamrocks-crest.png
Great Britain,"St. Dympna's GAA, Luton",Challney High School for Girls,,51.899035,-0.4677496,Hertfordshire,England,Luton,Hertfordshire,"https://maps.google.com/?daddr=51.8990351,-0.4677496",https://twitter.com/stdympnas,131,872.6909341,233,
Ireland,"St. Enda's GAA, Ballyboden",PÃ¡irc UÃ­ MhurchÃº,,53.288801,-6.317415,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.288801,-6.317415",https://twitter.com/bodengaa,65,927.5,245,
Ireland,"St. Enda's GAA, Ballyboden",Sancta Maria Pitches,,53.28326,-6.304175,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.28326,-6.304175",https://twitter.com/bodengaa,77,1097.4,250,
Ireland,"St. Enda's GAA, Ballyboden",Ballycullen,,53.2768631,-6.3251447,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.2768631,-6.3251447",https://twitter.com/bodengaa,89,1097.4,250,
Ireland,"St. Enda's GAA, Ballyboden",Cherryfield,,53.29018,-6.3174121,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.29018, -6.3174121",https://twitter.com/bodengaa,65,927.5,245,
Ireland,"St. Enda's GAA, Glengormley",Gerry Devlin Park,,54.662454,-5.968857,Ulster,United Kingdom,Antrim,Antrim,"https://maps.google.com/?daddr=54.662454,-5.968857",https://twitter.com/naomheannaclg,188,996.0288462,279,
Ireland,"St. Enda's GAA, Omagh",Healy Park,,54.613985,-7.296944,Ulster,United Kingdom,Tyrone,Tyrone,"https://maps.google.com/?daddr=54.613985,-7.296944",https://twitter.com/omaghstendas,88,1011.070055,291,https://www.oneills.com/media/catalog/category/Omagh-St-Enda_s-GAA1IconBanner2023.png
